survey,station,counter_ID,time,still_n,feature,x,y,annotation_time,VideoOperatorID,minute
REF_FOOTAGE,ref_fu22_8,FU22,00:02,26,BURROW,1098,589.5,17/06/2020 11:54,999,1
REF_FOOTAGE,ref_fu22_8,FU22,00:13,175,BURROW,156,525.5,17/06/2020 11:54,999,1
REF_FOOTAGE,ref_fu22_8,FU22,00:19,250,BURROW,973,479.5,17/06/2020 11:55,999,1
REF_FOOTAGE,ref_fu22_8,FU22,00:48,609,BURROW,263,619.5,17/06/2020 11:56,999,1
REF_FOOTAGE,ref_fu22_8,FU22,00:50,637,BURROW,363,570.5,17/06/2020 11:56,999,1
REF_FOOTAGE,ref_fu22_8,FU22,00:57,716,BURROW,1052,547.5,17/06/2020 11:53,999,1
REF_FOOTAGE,ref_fu22_8,FU22,01:02,787,BURROW,245,549.5,17/06/2020 11:53,999,2
REF_FOOTAGE,ref_fu22_8,FU22,01:10,886,BURROW,1193,532.5,17/06/2020 11:52,999,2
REF_FOOTAGE,ref_fu22_8,FU22,01:17,975,BURROW,357,520.5,17/06/2020 11:52,999,2
REF_FOOTAGE,ref_fu22_8,FU22,01:22,1027,BURROW,475,560.5,17/06/2020 11:51,999,2
REF_FOOTAGE,ref_fu22_8,FU22,01:36,1205,BURROW,1015,553.5,17/06/2020 11:51,999,2
REF_FOOTAGE,ref_fu22_8,FU22,01:54,1428,BURROW,343,220.5,17/06/2020 11:51,999,2
REF_FOOTAGE,ref_fu22_8,FU22,02:06,1585,BURROW,325,542.5,17/06/2020 11:49,999,3
REF_FOOTAGE,ref_fu22_8,FU22,02:16,1706,BURROW,931,562.5,17/06/2020 11:48,999,3
REF_FOOTAGE,ref_fu22_8,FU22,02:36,1952,BURROW,663,492.5,17/06/2020 11:48,999,3
REF_FOOTAGE,ref_fu22_8,FU22,02:48,2112,BURROW,781,534.5,17/06/2020 11:47,999,3
REF_FOOTAGE,ref_fu22_8,FU22,02:54,2179,BURROW,309,546.5,17/06/2020 11:47,999,3
REF_FOOTAGE,ref_fu22_8,FU22,03:00,2253,BURROW,462,554.5,17/06/2020 11:46,999,4
REF_FOOTAGE,ref_fu22_8,FU22,03:00,2263,BURROW,833,489.5,17/06/2020 11:47,999,4
REF_FOOTAGE,ref_fu22_8,FU22,03:08,2358,BURROW,245,619.5,17/06/2020 11:46,999,4
REF_FOOTAGE,ref_fu22_8,FU22,03:19,2492,BURROW,1031,614.5,17/06/2020 11:45,999,4
