survey,station,counter_ID,time,still_n,feature,x,y,annotation_time,VideoOperatorID,minute
REF_FOOTAGE,ref_fu22_4,FU22,00:00,9,BURROW,757,581.5,27/07/2020 12:31,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:03,39,BURROW,901,518.5,27/07/2020 13:06,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:06,82,BURROW,359,521.5,27/07/2020 13:06,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:08,105,BURROW,455,566.5,27/07/2020 13:07,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:08,111,BURROW,920,559.5,27/07/2020 13:07,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:15,197,BURROW,437,480.5,27/07/2020 13:07,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:16,209,BURROW,737,547.5,27/07/2020 13:08,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:23,296,BURROW,241,509.5,27/07/2020 13:10,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:35,442,BURROW,640,567.5,27/07/2020 13:11,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:42,528,BURROW,251,567.5,27/07/2020 13:11,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:43,547,BURROW,498,448.5,27/07/2020 13:11,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:55,690,BURROW,1129,611.5,27/07/2020 13:12,999,1
REF_FOOTAGE,ref_fu22_4,FU22,00:55,697,BURROW,347,537.5,27/07/2020 13:12,999,1
REF_FOOTAGE,ref_fu22_4,FU22,01:06,828,BURROW,719,526.5,27/07/2020 13:13,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:09,866,BURROW,190,548.5,27/07/2020 13:13,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:18,978,BURROW,734,531.5,27/07/2020 13:13,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:21,1025,BURROW,112,514.5,27/07/2020 13:14,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:27,1100,BURROW,859,558.5,27/07/2020 13:14,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:29,1119,BURROW,702,580.5,27/07/2020 13:14,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:33,1169,BURROW,677,544.5,27/07/2020 13:15,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:34,1177,BURROW,1148,441.5,27/07/2020 13:15,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:42,1282,BURROW,601,545.5,27/07/2020 13:16,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:43,1299,BURROW,1070,523.5,27/07/2020 13:16,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:50,1381,BURROW,117,586.5,27/07/2020 13:17,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:54,1428,BURROW,534,571.5,27/07/2020 13:19,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:55,1439,BURROW,477,555.5,27/07/2020 13:20,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:58,1485,BURROW,186,602.5,27/07/2020 13:20,999,2
REF_FOOTAGE,ref_fu22_4,FU22,01:59,1489,BURROW,972,550.5,27/07/2020 13:20,999,2
REF_FOOTAGE,ref_fu22_4,FU22,02:01,1525,BURROW,960,548.5,27/07/2020 13:21,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:02,1531,BURROW,856,590.5,27/07/2020 13:22,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:06,1580,BURROW,904,606.5,27/07/2020 13:22,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:09,1625,BURROW,835,547.5,27/07/2020 13:22,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:11,1640,BURROW,884,571.5,27/07/2020 13:23,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:13,1675,BURROW,524,550.5,27/07/2020 13:23,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:18,1734,BURROW,258,567.5,27/07/2020 13:24,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:22,1778,BURROW,778,542.5,27/07/2020 13:24,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:23,1791,BURROW,697,512.5,27/07/2020 13:25,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:24,1812,BURROW,299,540.5,27/07/2020 13:25,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:29,1869,BURROW,206,566.5,27/07/2020 13:26,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:30,1883,BURROW,1031,581.5,27/07/2020 13:26,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:31,1899,BURROW,188,609.5,27/07/2020 13:26,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:32,1902,BURROW,833,599.5,27/07/2020 13:27,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:32,1913,BURROW,423,530.5,27/07/2020 13:28,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:35,1939,BURROW,491,564.5,27/07/2020 13:28,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:36,1957,BURROW,940,578.5,27/07/2020 13:28,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:45,2072,BURROW,530,544.5,27/07/2020 13:29,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:48,2104,BURROW,269,520.5,27/07/2020 13:29,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:51,2146,BURROW,1197,429.5,27/07/2020 13:30,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:51,2151,BURROW,572,437.5,27/07/2020 13:30,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:55,2190,BURROW,854,578.5,27/07/2020 13:30,999,3
REF_FOOTAGE,ref_fu22_4,FU22,02:57,2218,BURROW,81,551.5,27/07/2020 13:31,999,3
REF_FOOTAGE,ref_fu22_4,FU22,03:01,2274,BURROW,839,594.5,27/07/2020 13:32,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:03,2300,BURROW,595,562.5,27/07/2020 13:32,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:06,2335,BURROW,815,587.5,27/07/2020 13:33,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:07,2351,BURROW,748,583.5,27/07/2020 13:33,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:11,2395,BURROW,60,522.5,27/07/2020 13:34,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:12,2408,BURROW,551,527.5,27/07/2020 13:34,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:13,2422,BURROW,938,555.5,27/07/2020 13:34,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:15,2440,BURROW,755,544.5,27/07/2020 13:04,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:15,2448,BURROW,110,532.5,27/07/2020 13:03,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:16,2458,BURROW,690,638.5,27/07/2020 13:04,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:20,2510,BURROW,374,545.5,27/07/2020 13:02,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:23,2546,BURROW,924,638.5,27/07/2020 13:02,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:28,2604,BURROW,43,537.5,27/07/2020 13:00,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:29,2622,BURROW,653,533.5,27/07/2020 13:00,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:33,2669,BURROW,998,563.5,27/07/2020 12:59,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:35,2689,BURROW,458,528.5,27/07/2020 12:59,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:40,2756,BURROW,455,553.5,27/07/2020 12:58,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:41,2772,BURROW,782,606.5,27/07/2020 12:58,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:44,2812,BURROW,641,566.5,27/07/2020 12:57,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:46,2833,BURROW,1107,598.5,27/07/2020 12:57,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:50,2882,BURROW,373,601.5,27/07/2020 12:56,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:53,2924,BURROW,467,554.5,27/07/2020 12:56,999,4
REF_FOOTAGE,ref_fu22_4,FU22,03:59,2993,BURROW,762,621.5,27/07/2020 12:54,999,4
REF_FOOTAGE,ref_fu22_4,FU22,04:01,3022,BURROW,294,565.5,27/07/2020 12:55,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:02,3032,BURROW,193,512.5,27/07/2020 12:55,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:05,3069,BURROW,364,547.5,27/07/2020 12:52,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:08,3102,BURROW,862,597.5,27/07/2020 12:53,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:15,3194,BURROW,647,527.5,27/07/2020 12:51,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:21,3265,BURROW,586,522.5,27/07/2020 12:51,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:27,3345,BURROW,699,525.5,27/07/2020 12:50,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:31,3390,BURROW,737,588.5,27/07/2020 12:50,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:33,3414,BURROW,265,549.5,27/07/2020 12:49,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:38,3488,BURROW,861,603.5,27/07/2020 12:48,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:43,3548,BURROW,111,551.5,27/07/2020 12:47,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:45,3564,BURROW,1109,547.5,27/07/2020 12:48,999,5
REF_FOOTAGE,ref_fu22_4,FU22,04:54,3685,BURROW,989,610.5,27/07/2020 12:47,999,5
REF_FOOTAGE,ref_fu22_4,FU22,05:04,3807,BURROW,425,587.5,27/07/2020 12:46,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:05,3826,BURROW,675,584.5,27/07/2020 12:46,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:12,3905,BURROW,852,509.5,27/07/2020 12:46,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:14,3937,BURROW,191,565.5,27/07/2020 12:46,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:17,3969,BURROW,623,537.5,27/07/2020 12:45,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:18,3986,BURROW,318,491.5,27/07/2020 12:45,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:32,4153,BURROW,394,557.5,27/07/2020 12:45,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:36,4202,BURROW,760,520.5,27/07/2020 12:45,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:38,4230,BURROW,937,547.5,27/07/2020 12:44,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:38,4230,BURROW,360,430.5,27/07/2020 12:44,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:44,4310,BURROW,201,597.5,27/07/2020 12:44,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:48,4352,BURROW,1024,628.5,27/07/2020 12:44,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:49,4372,BURROW,556,473.5,27/07/2020 12:44,999,6
REF_FOOTAGE,ref_fu22_4,FU22,05:53,4415,BURROW,116,601.5,27/07/2020 12:43,999,6
REF_FOOTAGE,ref_fu22_4,FU22,06:01,4519,BURROW,286,581.5,27/07/2020 12:43,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:10,4635,BURROW,707,589.5,27/07/2020 12:43,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:22,4778,BURROW,1152,543.5,27/07/2020 12:42,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:23,4790,BURROW,703,589.5,27/07/2020 12:42,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:25,4826,BURROW,110,540.5,27/07/2020 12:41,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:27,4848,BURROW,515,552.5,27/07/2020 12:38,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:32,4906,BURROW,1139,563.5,27/07/2020 12:38,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:37,4971,BURROW,308,528.5,27/07/2020 12:37,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:41,5014,BURROW,300,523.5,27/07/2020 12:37,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:48,5108,BURROW,533,555.5,27/07/2020 12:37,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:52,5162,BURROW,818,596.5,27/07/2020 12:36,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:53,5168,BURROW,1083,589.5,27/07/2020 12:36,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:56,5206,BURROW,527,600.5,27/07/2020 12:34,999,7
REF_FOOTAGE,ref_fu22_4,FU22,06:59,5250,BURROW,184,660.5,27/07/2020 12:34,999,7
REF_FOOTAGE,ref_fu22_4,FU22,07:03,5297,BURROW,488,629.5,27/07/2020 12:34,999,8
REF_FOOTAGE,ref_fu22_4,FU22,07:09,5366,BURROW,485,576.5,27/07/2020 12:33,999,8
REF_FOOTAGE,ref_fu22_4,FU22,07:12,5408,BURROW,308,548.5,27/07/2020 12:33,999,8
REF_FOOTAGE,ref_fu22_4,FU22,07:26,5587,BURROW,544,617.5,27/07/2020 12:33,999,8
REF_FOOTAGE,ref_fu22_4,FU22,07:28,5607,BURROW,904,639.5,27/07/2020 12:33,999,8
REF_FOOTAGE,ref_fu22_4,FU22,07:32,5656,BURROW,819,580.5,27/07/2020 12:33,999,8
REF_FOOTAGE,ref_fu22_4,FU22,07:38,5737,BURROW,692,573.5,27/07/2020 12:32,999,8
REF_FOOTAGE,ref_fu22_4,FU22,07:49,5871,BURROW,1108,578.5,27/07/2020 12:32,999,8
REF_FOOTAGE,ref_fu22_4,FU22,07:53,5915,BURROW,359,599.5,27/07/2020 12:32,999,8
