"survey","station","counter_ID","time","still_n","feature","x","y","annotation_time","VideoOperatorID","minute"
"REF_FOOTAGE","ref_fu22_8","MAE","00:02",29,"BURROW",222,547.5,"31-Jul-2020 14:47:02",6,1
"REF_FOOTAGE","ref_fu22_8","MAE","00:20",251,"BURROW",975,523.5,"31-Jul-2020 14:47:24",6,1
"REF_FOOTAGE","ref_fu22_8","MAE","00:44",553,"BURROW",964,580.5,"31-Jul-2020 14:47:58",6,1
"REF_FOOTAGE","ref_fu22_8","MAE","00:48",608,"BURROW",256,565.5,"31-Jul-2020 14:48:05",6,1
"REF_FOOTAGE","ref_fu22_8","MAE","00:51",639,"BURROW",349,631.5,"31-Jul-2020 14:48:09",6,1
"REF_FOOTAGE","ref_fu22_8","MAE","00:57",718,"BURROW",1050,627.5,"31-Jul-2020 14:48:22",6,1
"REF_FOOTAGE","ref_fu22_8","MAE","01:09",873,"BURROW",416,611.5,"31-Jul-2020 14:48:53",6,2
"REF_FOOTAGE","ref_fu22_8","MAE","01:18",976,"BURROW",353,585.5,"31-Jul-2020 14:49:08",6,2
"REF_FOOTAGE","ref_fu22_8","MAE","01:22",1028,"BURROW",470,616.5,"31-Jul-2020 14:49:18",6,2
"REF_FOOTAGE","ref_fu22_8","MAE","01:36",1206,"BURROW",1032,613.5,"31-Jul-2020 14:49:41",6,2
"REF_FOOTAGE","ref_fu22_8","MAE","01:48",1357,"BURROW",1085,606.5,"31-Jul-2020 14:50:03",6,2
"REF_FOOTAGE","ref_fu22_8","MAE","01:54",1428,"BURROW",341,219.5,"31-Jul-2020 14:50:18",6,2
"REF_FOOTAGE","ref_fu22_8","MAE","02:16",1707,"BURROW",935,606.5,"31-Jul-2020 14:51:37",6,3
"REF_FOOTAGE","ref_fu22_8","MAE","02:36",1952,"BURROW",657,502.5,"31-Jul-2020 14:52:18",6,3
"REF_FOOTAGE","ref_fu22_8","MAE","02:47",2091,"BURROW",827,631.5,"31-Jul-2020 14:52:50",6,3
"REF_FOOTAGE","ref_fu22_8","MAE","02:49",2114,"BURROW",772,616.5,"31-Jul-2020 14:52:55",6,3
"REF_FOOTAGE","ref_fu22_8","MAE","02:54",2180,"BURROW",295,598.5,"31-Jul-2020 14:53:08",6,3
"REF_FOOTAGE","ref_fu22_8","MAE","03:00",2254,"BURROW",458,617.5,"31-Jul-2020 14:53:35",6,4
"REF_FOOTAGE","ref_fu22_8","MAE","03:01",2265,"BURROW",849,599.5,"31-Jul-2020 14:53:38",6,4
"REF_FOOTAGE","ref_fu22_8","MAE","03:09",2370,"BURROW",534,595.5,"31-Jul-2020 14:53:59",6,4
"REF_FOOTAGE","ref_fu22_8","MAE","03:27",2590,"BURROW",1040,531.5,"31-Jul-2020 14:54:28",6,4
"REF_FOOTAGE","ref_fu22_8","MAE","03:32",2660,"BURROW",1059,552.5,"31-Jul-2020 14:54:35",6,4
"REF_FOOTAGE","ref_fu22_8","MAE","03:37",2715,"BURROW",184,602.5,"31-Jul-2020 14:54:50",6,4
"REF_FOOTAGE","ref_fu22_8","MAE","03:40",2751,"BURROW",307,618.5,"31-Jul-2020 14:54:57",6,4
"REF_FOOTAGE","ref_fu22_8","MAE","03:47",2839,"BURROW",1054,588.5,"31-Jul-2020 14:55:09",6,4
