"survey","station","counter_ID","time","still_n","feature","x","y","annotation_time","VideoOperatorID","minute"
"REF_FOOTAGE","ref_fu22_3","MMcA","00:01",25,"BURROW",965,605.5,"05-Aug-2020 10:01:30",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:03",50,"BURROW",621,618.5,"05-Aug-2020 10:01:40",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:06",81,"BURROW",950,584.5,"05-Aug-2020 10:03:37",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:08",110,"BURROW",220,643.5,"05-Aug-2020 10:03:46",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:11",145,"BURROW",445,625.5,"05-Aug-2020 10:03:56",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:19",244,"BURROW",294,557.5,"05-Aug-2020 10:04:23",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:23",291,"BURROW",1054,533.5,"05-Aug-2020 10:04:35",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:29",365,"BURROW",482,668.5,"05-Aug-2020 10:04:52",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:37",470,"BURROW",463,484.5,"05-Aug-2020 10:05:12",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:39",491,"BURROW",462,599.5,"05-Aug-2020 10:05:19",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:50",632,"BURROW",1086,474.5,"05-Aug-2020 10:05:51",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","00:52",657,"BURROW",575,522.5,"05-Aug-2020 10:05:59",3,1
"REF_FOOTAGE","ref_fu22_3","MMcA","01:25",1065,"BURROW",694,481.5,"05-Aug-2020 10:08:03",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","01:25",1075,"BURROW",511,513.5,"05-Aug-2020 10:08:13",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","01:31",1142,"BURROW",244,601.5,"05-Aug-2020 10:08:27",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","01:40",1259,"BURROW",356,621.5,"05-Aug-2020 10:12:24",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","01:43",1290,"BURROW",27,627.5,"05-Aug-2020 10:12:34",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","01:43",1290,"BURROW",636,540.5,"05-Aug-2020 10:12:36",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","01:44",1305,"BURROW",506,605.5,"05-Aug-2020 10:12:42",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","01:49",1374,"BURROW",513,654.5,"05-Aug-2020 10:12:58",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","01:55",1447,"BURROW",70,545.5,"05-Aug-2020 10:13:15",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","01:57",1466,"BURROW",451,582.5,"05-Aug-2020 10:13:30",3,2
"REF_FOOTAGE","ref_fu22_3","MMcA","02:00",1502,"BURROW",414,491.5,"05-Aug-2020 16:21:37",3,3
"REF_FOOTAGE","ref_fu22_3","MMcA","02:02",1536,"BURROW",765,581.5,"05-Aug-2020 10:13:53",3,3
"REF_FOOTAGE","ref_fu22_3","MMcA","02:07",1595,"BURROW",607,546.5,"05-Aug-2020 10:14:08",3,3
"REF_FOOTAGE","ref_fu22_3","MMcA","02:16",1703,"BURROW",308,484.5,"05-Aug-2020 16:22:25",3,3
"REF_FOOTAGE","ref_fu22_3","MMcA","02:19",1743,"BURROW",945,538.5,"05-Aug-2020 16:23:01",3,3
"REF_FOOTAGE","ref_fu22_3","MMcA","02:20",1757,"BURROW",712,431.5,"05-Aug-2020 10:14:39",3,3
"REF_FOOTAGE","ref_fu22_3","MMcA","02:21",1768,"BURROW",1098,432.5,"05-Aug-2020 16:23:47",3,3
