"survey","station","counter_ID","time","still_n","feature","x","y","annotation_time","VideoOperatorID","minute"
"REF_FOOTAGE","ref_fu22_1","GR","00:41",522,"BURROW",603,431.5,"04-Aug-2020 09:18:37",8,1
"REF_FOOTAGE","ref_fu22_1","GR","01:00",752,"BURROW",629,582.5,"04-Aug-2020 09:19:01",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:03",792,"BURROW",360,578.5,"04-Aug-2020 09:19:19",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:08",857,"BURROW",76,565.5,"04-Aug-2020 09:19:37",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:14",937,"BURROW",836,566.5,"04-Aug-2020 09:20:03",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:15",941,"BURROW",196,558.5,"04-Aug-2020 09:20:07",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:16",954,"BURROW",842,619.5,"04-Aug-2020 09:20:11",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:27",1089,"BURROW",557,519.5,"04-Aug-2020 09:20:25",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:35",1193,"BURROW",567,548.5,"04-Aug-2020 09:20:37",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:40",1256,"BURROW",902,445.5,"04-Aug-2020 09:21:00",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:42",1287,"BURROW",219,642.5,"04-Aug-2020 09:21:09",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:51",1391,"BURROW",598,562.5,"04-Aug-2020 09:21:21",8,2
"REF_FOOTAGE","ref_fu22_1","GR","01:56",1457,"BURROW",802,261.5,"04-Aug-2020 09:21:32",8,2
"REF_FOOTAGE","ref_fu22_1","GR","02:03",1547,"BURROW",551,576.5,"04-Aug-2020 09:21:44",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:06",1581,"BURROW",924,483.5,"04-Aug-2020 09:21:52",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:08",1611,"BURROW",1085,559.5,"04-Aug-2020 09:22:00",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:12",1661,"BURROW",511,494.5,"04-Aug-2020 09:22:07",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:22",1782,"BURROW",836,593.5,"04-Aug-2020 09:22:27",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:28",1863,"BURROW",781,566.5,"04-Aug-2020 09:22:38",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:41",2024,"BURROW",296,445.5,"04-Aug-2020 09:23:16",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:47",2095,"BURROW",526,421.5,"04-Aug-2020 09:23:28",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:50",2129,"BURROW",735,469.5,"04-Aug-2020 09:23:35",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:51",2143,"BURROW",996,545.5,"04-Aug-2020 09:23:55",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:54",2184,"BURROW",824,635.5,"04-Aug-2020 09:24:01",8,3
"REF_FOOTAGE","ref_fu22_1","GR","02:56",2208,"BURROW",686,547.5,"04-Aug-2020 09:24:07",8,3
"REF_FOOTAGE","ref_fu22_1","GR","03:09",2370,"BURROW",1127,553.5,"04-Aug-2020 09:24:46",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:10",2383,"BURROW",172,530.5,"04-Aug-2020 09:24:49",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:12",2409,"BURROW",460,466.5,"04-Aug-2020 09:25:02",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:12",2409,"BURROW",1018,333.5,"04-Aug-2020 09:25:04",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:14",2435,"BURROW",256,565.5,"04-Aug-2020 09:25:09",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:22",2526,"BURROW",630,579.5,"04-Aug-2020 09:25:26",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:33",2669,"BURROW",236,492.5,"04-Aug-2020 09:25:48",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:39",2749,"BURROW",396,639.5,"04-Aug-2020 09:26:24",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:42",2784,"BURROW",406,545.5,"04-Aug-2020 09:26:39",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:49",2872,"BURROW",560,598.5,"04-Aug-2020 09:26:50",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:53",2925,"BURROW",673,524.5,"04-Aug-2020 09:26:55",8,4
"REF_FOOTAGE","ref_fu22_1","GR","03:59",2994,"BURROW",288,668.5,"04-Aug-2020 09:27:03",8,4
"REF_FOOTAGE","ref_fu22_1","GR","04:00",3011,"BURROW",209,555.5,"04-Aug-2020 09:27:09",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:04",3055,"BURROW",489,535.5,"04-Aug-2020 09:27:15",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:06",3083,"BURROW",129,633.5,"04-Aug-2020 09:27:19",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:12",3155,"BURROW",104,556.5,"04-Aug-2020 09:27:43",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:15",3196,"BURROW",231,581.5,"04-Aug-2020 09:27:51",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:16",3210,"BURROW",476,468.5,"04-Aug-2020 09:27:56",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:18",3230,"BURROW",1118,674.5,"04-Aug-2020 09:28:00",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:18",3230,"BURROW",476,380.5,"04-Aug-2020 09:28:01",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:22",3288,"BURROW",749,579.5,"04-Aug-2020 09:28:15",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:33",3414,"BURROW",328,551.5,"04-Aug-2020 09:28:28",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:35",3449,"BURROW",397,587.5,"04-Aug-2020 09:28:33",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:42",3532,"BURROW",320,627.5,"04-Aug-2020 09:28:45",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:44",3554,"BURROW",367,620.5,"04-Aug-2020 09:28:49",8,5
"REF_FOOTAGE","ref_fu22_1","GR","04:50",3630,"BURROW",674,626.5,"04-Aug-2020 09:29:01",8,5
"REF_FOOTAGE","ref_fu22_1","GR","05:03",3795,"BURROW",387,471.5,"04-Aug-2020 09:29:21",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:06",3827,"BURROW",428,491.5,"04-Aug-2020 09:29:34",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:08",3859,"BURROW",256,349.5,"04-Aug-2020 09:29:45",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:12",3907,"BURROW",334,527.5,"04-Aug-2020 09:29:53",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:14",3929,"BURROW",327,462.5,"04-Aug-2020 09:30:03",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:18",3985,"BURROW",137,572.5,"04-Aug-2020 09:30:10",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:22",4038,"BURROW",900,595.5,"04-Aug-2020 09:30:17",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:25",4075,"BURROW",221,517.5,"04-Aug-2020 09:30:26",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:29",4117,"BURROW",112,587.5,"04-Aug-2020 09:30:34",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:32",4151,"BURROW",226,642.5,"04-Aug-2020 09:30:41",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:35",4192,"BURROW",801,574.5,"04-Aug-2020 09:30:49",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:42",4278,"BURROW",565,675.5,"04-Aug-2020 09:30:58",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:43",4289,"BURROW",764,622.5,"04-Aug-2020 09:31:04",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:50",4386,"BURROW",661,597.5,"04-Aug-2020 09:31:18",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:51",4394,"BURROW",606,485.5,"04-Aug-2020 09:31:23",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:56",4460,"BURROW",365,638.5,"04-Aug-2020 09:31:43",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:57",4474,"BURROW",648,588.5,"04-Aug-2020 09:31:47",8,6
"REF_FOOTAGE","ref_fu22_1","GR","05:59",4500,"BURROW",330,567.5,"04-Aug-2020 09:31:52",8,6
"REF_FOOTAGE","ref_fu22_1","GR","06:02",4536,"BURROW",171,652.5,"04-Aug-2020 09:31:58",8,7
"REF_FOOTAGE","ref_fu22_1","GR","06:05",4564,"BURROW",457,499.5,"04-Aug-2020 09:32:06",8,7
"REF_FOOTAGE","ref_fu22_1","GR","06:07",4596,"BURROW",670,635.5,"04-Aug-2020 09:32:12",8,7
"REF_FOOTAGE","ref_fu22_1","GR","06:16",4701,"BURROW",589,597.5,"04-Aug-2020 09:32:28",8,7
"REF_FOOTAGE","ref_fu22_1","GR","06:26",4837,"BURROW",951,567.5,"04-Aug-2020 09:32:45",8,7
"REF_FOOTAGE","ref_fu22_1","GR","06:32",4903,"BURROW",1046,672.5,"04-Aug-2020 09:32:54",8,7
"REF_FOOTAGE","ref_fu22_1","GR","06:33",4925,"BURROW",571,589.5,"04-Aug-2020 09:32:58",8,7
"REF_FOOTAGE","ref_fu22_1","GR","06:35",4939,"BURROW",1169,657.5,"04-Aug-2020 09:33:06",8,7
"REF_FOOTAGE","ref_fu22_1","GR","06:49",5117,"BURROW",713,559.5,"04-Aug-2020 09:33:33",8,7
"REF_FOOTAGE","ref_fu22_1","GR","06:52",5160,"BURROW",446,640.5,"04-Aug-2020 09:33:42",8,7
"REF_FOOTAGE","ref_fu22_1","GR","07:00",5253,"BURROW",661,600.5,"04-Aug-2020 09:33:56",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:03",5298,"BURROW",261,602.5,"04-Aug-2020 09:34:06",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:06",5326,"BURROW",664,565.5,"04-Aug-2020 09:34:12",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:09",5367,"BURROW",798,595.5,"04-Aug-2020 09:34:19",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:10",5383,"BURROW",362,524.5,"04-Aug-2020 09:34:25",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:14",5436,"BURROW",94,519.5,"04-Aug-2020 09:34:40",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:14",5436,"BURROW",839,631.5,"04-Aug-2020 09:34:41",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:16",5457,"BURROW",864,510.5,"04-Aug-2020 09:35:02",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:21",5517,"BURROW",1023,507.5,"04-Aug-2020 09:35:12",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:21",5522,"BURROW",418,602.5,"04-Aug-2020 09:35:15",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:26",5587,"BURROW",706,525.5,"04-Aug-2020 09:35:33",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:28",5607,"BURROW",630,562.5,"04-Aug-2020 09:35:38",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:33",5674,"BURROW",926,572.5,"04-Aug-2020 09:35:52",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:40",5751,"BURROW",570,637.5,"04-Aug-2020 09:36:09",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:47",5839,"BURROW",176,599.5,"04-Aug-2020 09:36:28",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:59",5995,"BURROW",1116,594.5,"04-Aug-2020 09:37:17",8,8
"REF_FOOTAGE","ref_fu22_1","GR","07:59",5999,"BURROW",83,613.5,"04-Aug-2020 09:37:23",8,8
