"survey","station","counter_ID","time","still_n","feature","x","y","annotation_time","VideoOperatorID","minute"
"REF_FOOTAGE","ref_fu22_1","JD","00:41",525,"BURROW",595,553.5,"29-Jul-2020 17:14:33",1,1
"REF_FOOTAGE","ref_fu22_1","JD","01:00",752,"BURROW",649,593.5,"29-Jul-2020 17:15:03",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:08",859,"BURROW",69,623.5,"29-Jul-2020 17:15:26",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:14",938,"BURROW",837,629.5,"29-Jul-2020 17:21:45",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:15",941,"BURROW",223,579.5,"29-Jul-2020 17:15:40",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:15",950,"BURROW",1036,577.5,"29-Jul-2020 17:15:45",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:27",1090,"BURROW",556,594.5,"29-Jul-2020 17:16:08",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:35",1194,"BURROW",559,592.5,"29-Jul-2020 17:16:25",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:42",1278,"BURROW",618,641.5,"29-Jul-2020 17:22:34",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:42",1287,"BURROW",219,624.5,"29-Jul-2020 17:16:42",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:51",1393,"BURROW",566,606.5,"29-Jul-2020 17:17:00",1,2
"REF_FOOTAGE","ref_fu22_1","JD","01:57",1466,"BURROW",793,462.5,"29-Jul-2020 17:17:13",1,2
"REF_FOOTAGE","ref_fu22_1","JD","02:03",1547,"BURROW",585,567.5,"29-Jul-2020 17:23:10",1,3
"REF_FOOTAGE","ref_fu22_1","JD","02:06",1583,"BURROW",923,541.5,"29-Jul-2020 17:23:17",1,3
"REF_FOOTAGE","ref_fu22_1","JD","02:09",1615,"BURROW",1080,585.5,"29-Jul-2020 17:23:24",1,3
"REF_FOOTAGE","ref_fu22_1","JD","02:13",1667,"BURROW",506,553.5,"29-Jul-2020 17:23:33",1,3
"REF_FOOTAGE","ref_fu22_1","JD","02:21",1769,"BURROW",871,597.5,"29-Jul-2020 17:23:51",1,3
