"survey","station","counter_ID","time","still_n","feature","x","y","annotation_time","VideoOperatorID","minute"
"REF_FOOTAGE","ref_fu22_1","MAE","00:41",524,"BURROW",589,509.5,"30-Jul-2020 13:42:53",6,1
"REF_FOOTAGE","ref_fu22_1","MAE","01:00",752,"BURROW",638,583.5,"30-Jul-2020 13:43:19",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:08",858,"BURROW",67,592.5,"30-Jul-2020 13:43:30",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:14",937,"BURROW",836,575.5,"30-Jul-2020 13:43:39",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:15",941,"BURROW",207,559.5,"30-Jul-2020 13:43:42",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:16",952,"BURROW",849,546.5,"30-Jul-2020 13:43:56",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:27",1089,"BURROW",581,520.5,"30-Jul-2020 13:44:14",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:35",1193,"BURROW",575,543.5,"30-Jul-2020 13:44:26",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:42",1285,"BURROW",236,570.5,"30-Jul-2020 13:44:43",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:47",1347,"BURROW",445,435.5,"30-Jul-2020 13:44:56",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:51",1393,"BURROW",587,588.5,"30-Jul-2020 13:45:14",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","01:56",1451,"BURROW",818,210.5,"30-Jul-2020 13:45:24",6,2
"REF_FOOTAGE","ref_fu22_1","MAE","02:03",1547,"BURROW",594,566.5,"30-Jul-2020 13:45:38",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","02:09",1615,"BURROW",1084,578.5,"30-Jul-2020 13:45:48",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","02:13",1666,"BURROW",504,550.5,"30-Jul-2020 13:45:56",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","02:22",1783,"BURROW",827,620.5,"30-Jul-2020 13:46:17",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","02:34",1932,"BURROW",140,522.5,"30-Jul-2020 13:46:48",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","02:42",2026,"BURROW",284,603.5,"30-Jul-2020 13:47:21",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","02:47",2098,"BURROW",529,455.5,"30-Jul-2020 13:47:31",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","02:50",2131,"BURROW",738,625.5,"30-Jul-2020 13:47:35",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","02:54",2183,"BURROW",816,587.5,"30-Jul-2020 13:47:41",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","02:56",2206,"BURROW",354,609.5,"30-Jul-2020 13:47:45",6,3
"REF_FOOTAGE","ref_fu22_1","MAE","03:10",2384,"BURROW",171,571.5,"30-Jul-2020 13:48:41",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","03:12",2412,"BURROW",439,545.5,"30-Jul-2020 13:48:45",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","03:14",2435,"BURROW",258,568.5,"30-Jul-2020 13:48:50",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","03:22",2526,"BURROW",623,572.5,"30-Jul-2020 13:49:36",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","03:23",2549,"BURROW",922,568.5,"30-Jul-2020 13:49:40",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","03:33",2670,"BURROW",250,568.5,"30-Jul-2020 13:49:55",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","03:39",2748,"BURROW",397,595.5,"30-Jul-2020 13:50:05",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","03:46",2828,"BURROW",722,534.5,"30-Jul-2020 13:50:19",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","03:49",2871,"BURROW",561,546.5,"30-Jul-2020 13:50:29",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","03:59",2993,"BURROW",309,635.5,"30-Jul-2020 13:50:52",6,4
"REF_FOOTAGE","ref_fu22_1","MAE","04:00",3012,"BURROW",204,590.5,"30-Jul-2020 13:50:56",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:04",3056,"BURROW",473,593.5,"30-Jul-2020 13:51:04",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:10",3138,"BURROW",692,528.5,"30-Jul-2020 13:51:24",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:15",3196,"BURROW",242,585.5,"30-Jul-2020 13:51:39",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:16",3213,"BURROW",477,538.5,"30-Jul-2020 13:51:50",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:18",3228,"BURROW",1121,593.5,"30-Jul-2020 13:51:55",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:18",3234,"BURROW",465,582.5,"30-Jul-2020 13:51:57",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:22",3288,"BURROW",756,583.5,"30-Jul-2020 13:52:11",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:25",3318,"BURROW",836,582.5,"30-Jul-2020 13:52:19",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:44",3552,"BURROW",377,573.5,"30-Jul-2020 13:53:08",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:50",3628,"BURROW",685,552.5,"30-Jul-2020 13:53:23",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","04:51",3641,"BURROW",52,580.5,"30-Jul-2020 13:53:28",6,5
"REF_FOOTAGE","ref_fu22_1","MAE","05:03",3796,"BURROW",388,535.5,"30-Jul-2020 13:54:06",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:08",3859,"BURROW",263,349.5,"30-Jul-2020 13:54:27",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:12",3910,"BURROW",302,592.5,"30-Jul-2020 13:54:38",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:14",3931,"BURROW",312,636.5,"30-Jul-2020 13:54:52",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:18",3985,"BURROW",150,587.5,"30-Jul-2020 13:55:11",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:21",4020,"BURROW",501,609.5,"30-Jul-2020 13:55:20",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:22",4037,"BURROW",1019,613.5,"30-Jul-2020 13:55:31",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:25",4066,"BURROW",46,470.5,"30-Jul-2020 13:55:39",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:31",4150,"BURROW",246,565.5,"30-Jul-2020 13:56:07",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:42",4276,"BURROW",570,587.5,"30-Jul-2020 13:56:28",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:50",4385,"BURROW",661,538.5,"30-Jul-2020 13:56:39",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:52",4402,"BURROW",758,602.5,"30-Jul-2020 13:56:43",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","05:57",4474,"BURROW",633,582.5,"30-Jul-2020 13:56:52",6,6
"REF_FOOTAGE","ref_fu22_1","MAE","06:00",4501,"BURROW",337,628.5,"30-Jul-2020 13:57:07",6,7
"REF_FOOTAGE","ref_fu22_1","MAE","06:02",4533,"BURROW",218,558.5,"30-Jul-2020 13:57:11",6,7
"REF_FOOTAGE","ref_fu22_1","MAE","06:05",4574,"BURROW",732,586.5,"30-Jul-2020 13:57:22",6,7
"REF_FOOTAGE","ref_fu22_1","MAE","06:07",4591,"BURROW",133,558.5,"30-Jul-2020 13:57:28",6,7
"REF_FOOTAGE","ref_fu22_1","MAE","06:27",4839,"BURROW",548,458.5,"30-Jul-2020 13:58:28",6,7
"REF_FOOTAGE","ref_fu22_1","MAE","06:32",4904,"BURROW",693,518.5,"30-Jul-2020 13:58:38",6,7
