"survey","station","counter_ID","time","still_n","feature","x","y","annotation_time","VideoOperatorID","minute"
"REF_FOOTAGE","ref_fu22_6","JD","02:07",1600,"BURROW",317,622.5,"30-Jul-2020 09:05:38",1,3
"REF_FOOTAGE","ref_fu22_6","JD","02:15",1696,"BURROW",221,579.5,"30-Jul-2020 09:05:53",1,3
"REF_FOOTAGE","ref_fu22_6","JD","02:29",1865,"BURROW",806,627.5,"30-Jul-2020 09:06:09",1,3
"REF_FOOTAGE","ref_fu22_6","JD","02:34",1936,"BURROW",142,631.5,"30-Jul-2020 09:06:19",1,3
"REF_FOOTAGE","ref_fu22_6","JD","02:35",1941,"BURROW",352,560.5,"30-Jul-2020 09:06:23",1,3
"REF_FOOTAGE","ref_fu22_6","JD","02:38",1977,"BURROW",682,581.5,"30-Jul-2020 09:06:28",1,3
"REF_FOOTAGE","ref_fu22_6","JD","03:00",2256,"BURROW",636,661.5,"30-Jul-2020 09:07:08",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:10",2385,"BURROW",764,614.5,"30-Jul-2020 09:07:29",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:16",2452,"BURROW",738,598.5,"30-Jul-2020 09:07:41",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:20",2505,"BURROW",486,556.5,"30-Jul-2020 09:07:50",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:23",2543,"BURROW",471,612.5,"30-Jul-2020 09:07:59",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:26",2583,"BURROW",485,580.5,"30-Jul-2020 09:08:13",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:44",2802,"BURROW",152,628.5,"30-Jul-2020 09:23:08",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:47",2849,"BURROW",763,572.5,"30-Jul-2020 09:23:21",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:49",2864,"BURROW",635,626.5,"30-Jul-2020 09:23:24",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:49",2871,"BURROW",173,531.5,"30-Jul-2020 09:23:27",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:52",2911,"BURROW",860,553.5,"30-Jul-2020 09:23:35",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:56",2956,"BURROW",642,615.5,"30-Jul-2020 09:23:48",1,4
"REF_FOOTAGE","ref_fu22_6","JD","03:56",2962,"BURROW",560,583.5,"30-Jul-2020 09:23:52",1,4
"REF_FOOTAGE","ref_fu22_6","JD","04:00",3006,"BURROW",486,600.5,"30-Jul-2020 09:24:20",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:06",3079,"BURROW",845,605.5,"30-Jul-2020 09:24:36",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:07",3089,"BURROW",387,581.5,"30-Jul-2020 09:24:40",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:19",3246,"BURROW",303,580.5,"30-Jul-2020 09:25:10",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:20",3259,"BURROW",228,562.5,"30-Jul-2020 09:25:15",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:27",3350,"BURROW",669,616.5,"30-Jul-2020 09:25:36",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:37",3464,"BURROW",693,619.5,"30-Jul-2020 09:25:58",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:37",3468,"BURROW",1083,598.5,"30-Jul-2020 09:26:00",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:38",3481,"BURROW",482,619.5,"30-Jul-2020 09:26:04",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:40",3508,"BURROW",684,647.5,"30-Jul-2020 09:26:11",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:46",3584,"BURROW",469,552.5,"30-Jul-2020 09:29:07",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:48",3607,"BURROW",689,605.5,"30-Jul-2020 09:29:16",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:52",3655,"BURROW",280,622.5,"30-Jul-2020 09:29:28",1,5
"REF_FOOTAGE","ref_fu22_6","JD","04:56",3707,"BURROW",352,647.5,"30-Jul-2020 09:29:46",1,5
"REF_FOOTAGE","ref_fu22_6","JD","05:03",3790,"BURROW",647,584.5,"30-Jul-2020 09:30:11",1,6
"REF_FOOTAGE","ref_fu22_6","JD","05:16",3956,"BURROW",445,589.5,"30-Jul-2020 09:31:03",1,6
"REF_FOOTAGE","ref_fu22_6","JD","05:17",3974,"BURROW",254,582.5,"30-Jul-2020 09:31:09",1,6
"REF_FOOTAGE","ref_fu22_6","JD","05:19",3991,"BURROW",709,618.5,"30-Jul-2020 09:31:15",1,6
"REF_FOOTAGE","ref_fu22_6","JD","05:27",4100,"BURROW",186,617.5,"30-Jul-2020 09:31:44",1,6
"REF_FOOTAGE","ref_fu22_6","JD","05:28",4112,"BURROW",370,644.5,"30-Jul-2020 09:31:50",1,6
"REF_FOOTAGE","ref_fu22_6","JD","05:35",4196,"BURROW",1056,650.5,"30-Jul-2020 09:36:36",1,6
"REF_FOOTAGE","ref_fu22_6","JD","05:36",4207,"BURROW",854,566.5,"30-Jul-2020 09:36:48",1,6
