"survey","station","counter_ID","time","still_n","feature","x","y","annotation_time","VideoOperatorID","minute"
"REF_FOOTAGE","ref_fu22_2","GR","00:56",704,"BURROW",200,525.5,"04-Aug-2020 09:50:31",8,1
"REF_FOOTAGE","ref_fu22_2","GR","01:05",825,"BURROW",251,513.5,"04-Aug-2020 09:51:27",8,2
"REF_FOOTAGE","ref_fu22_2","GR","01:44",1310,"BURROW",429,659.5,"04-Aug-2020 09:51:47",8,2
"REF_FOOTAGE","ref_fu22_2","GR","02:14",1678,"BURROW",256,549.5,"04-Aug-2020 09:52:04",8,3
"REF_FOOTAGE","ref_fu22_2","GR","02:37",1975,"BURROW",931,519.5,"04-Aug-2020 09:52:30",8,3
"REF_FOOTAGE","ref_fu22_2","GR","02:42",2028,"BURROW",896,538.5,"04-Aug-2020 09:52:36",8,3
"REF_FOOTAGE","ref_fu22_2","GR","02:45",2068,"BURROW",253,611.5,"04-Aug-2020 09:52:55",8,3
"REF_FOOTAGE","ref_fu22_2","GR","02:50",2133,"BURROW",265,608.5,"04-Aug-2020 09:53:04",8,3
"REF_FOOTAGE","ref_fu22_2","GR","03:05",2318,"BURROW",640,549.5,"04-Aug-2020 09:53:20",8,4
"REF_FOOTAGE","ref_fu22_2","GR","03:33",2665,"BURROW",161,626.5,"04-Aug-2020 09:53:55",8,4
"REF_FOOTAGE","ref_fu22_2","GR","04:07",3094,"BURROW",60,625.5,"04-Aug-2020 09:54:40",8,5
"REF_FOOTAGE","ref_fu22_2","GR","04:46",3586,"BURROW",754,597.5,"04-Aug-2020 09:55:35",8,5
"REF_FOOTAGE","ref_fu22_2","GR","04:47",3590,"BURROW",75,586.5,"04-Aug-2020 09:55:38",8,5
"REF_FOOTAGE","ref_fu22_2","GR","04:51",3641,"BURROW",656,499.5,"04-Aug-2020 09:55:49",8,5
"REF_FOOTAGE","ref_fu22_2","GR","05:06",3832,"BURROW",882,498.5,"04-Aug-2020 09:56:13",8,6
"REF_FOOTAGE","ref_fu22_2","GR","05:16",3961,"BURROW",758,588.5,"04-Aug-2020 09:56:44",8,6
"REF_FOOTAGE","ref_fu22_2","GR","05:41",4270,"BURROW",169,590.5,"04-Aug-2020 09:57:19",8,6
"REF_FOOTAGE","ref_fu22_2","GR","06:01",4519,"BURROW",534,656.5,"04-Aug-2020 09:57:46",8,7
"REF_FOOTAGE","ref_fu22_2","GR","06:03",4543,"BURROW",886,564.5,"04-Aug-2020 09:57:50",8,7
"REF_FOOTAGE","ref_fu22_2","GR","06:09",4614,"BURROW",42,512.5,"04-Aug-2020 09:58:00",8,7
"REF_FOOTAGE","ref_fu22_2","GR","06:48",5104,"BURROW",670,622.5,"04-Aug-2020 09:58:36",8,7
"REF_FOOTAGE","ref_fu22_2","GR","06:55",5201,"BURROW",405,608.5,"04-Aug-2020 09:58:46",8,7
"REF_FOOTAGE","ref_fu22_2","GR","06:58",5232,"BURROW",1113,651.5,"04-Aug-2020 09:58:51",8,7
"REF_FOOTAGE","ref_fu22_2","GR","07:18",5485,"BURROW",913,573.5,"04-Aug-2020 09:59:15",8,8
"REF_FOOTAGE","ref_fu22_2","GR","07:49",5868,"BURROW",340,573.5,"04-Aug-2020 09:59:48",8,8
