"survey","station","counter_ID","time","still_n","feature","x","y","annotation_time","VideoOperatorID","minute"
"REF_FOOTAGE","ref_fu22_7","JD","00:23",291,"BURROW",634,562.5,"30-Jul-2020 10:00:08",1,1
"REF_FOOTAGE","ref_fu22_7","JD","00:34",427,"BURROW",610,562.5,"30-Jul-2020 10:06:36",1,1
"REF_FOOTAGE","ref_fu22_7","JD","00:42",527,"BURROW",593,581.5,"30-Jul-2020 10:06:49",1,1
"REF_FOOTAGE","ref_fu22_7","JD","01:42",1288,"BURROW",673,490.5,"30-Jul-2020 10:09:26",1,2
"REF_FOOTAGE","ref_fu22_7","JD","01:47",1351,"BURROW",207,521.5,"30-Jul-2020 10:09:57",1,2
"REF_FOOTAGE","ref_fu22_7","JD","02:17",1714,"BURROW",1061,601.5,"30-Jul-2020 10:10:59",1,3
"REF_FOOTAGE","ref_fu22_7","JD","02:24",1803,"BURROW",446,599.5,"30-Jul-2020 10:11:16",1,3
"REF_FOOTAGE","ref_fu22_7","JD","02:35",1945,"BURROW",553,568.5,"30-Jul-2020 10:11:46",1,3
"REF_FOOTAGE","ref_fu22_7","JD","03:11",2397,"BURROW",457,667.5,"31-Jul-2020 12:51:28",1,4
"REF_FOOTAGE","ref_fu22_7","JD","03:24",2563,"BURROW",356,648.5,"31-Jul-2020 12:51:48",1,4
"REF_FOOTAGE","ref_fu22_7","JD","03:35",2692,"BURROW",914,502.5,"31-Jul-2020 12:52:07",1,4
"REF_FOOTAGE","ref_fu22_7","JD","04:39",3498,"BURROW",297,603.5,"30-Jul-2020 10:30:53",1,5
"REF_FOOTAGE","ref_fu22_7","JD","05:06",3836,"BURROW",242,664.5,"30-Jul-2020 10:32:47",1,6
"REF_FOOTAGE","ref_fu22_7","JD","05:06",3836,"BURROW",1039,588.5,"30-Jul-2020 10:32:52",1,6
"REF_FOOTAGE","ref_fu22_7","JD","05:27",4090,"BURROW",786,632.5,"30-Jul-2020 10:33:21",1,6
"REF_FOOTAGE","ref_fu22_7","JD","05:41",4266,"BURROW",372,631.5,"30-Jul-2020 10:33:56",1,6
"REF_FOOTAGE","ref_fu22_7","JD","06:12",4661,"BURROW",679,654.5,"30-Jul-2020 10:34:49",1,7
"REF_FOOTAGE","ref_fu22_7","JD","06:54",5185,"BURROW",969,562.5,"30-Jul-2020 10:36:18",1,7
"REF_FOOTAGE","ref_fu22_7","JD","07:27",5590,"BURROW",772,635.5,"30-Jul-2020 10:37:22",1,8
