survey,station,counter_ID,time,still_n,feature,x,y,annotation_time,VideoOperatorID,minute
REF_FOOTAGE,ref_fu2021_4,FU2021,00:07,94,BURROW,222.0014112,553.0203175,09/06/2020 12:49,999,1
REF_FOOTAGE,ref_fu2021_4,FU2021,00:13,165,BURROW,849.005397,589.0211315,09/06/2020 12:51,999,1
REF_FOOTAGE,ref_fu2021_4,FU2021,00:58,729,BURROW,829.0052698,517.0195034,09/06/2020 12:51,999,1
REF_FOOTAGE,ref_fu2021_4,FU2021,01:15,941,BURROW,916.0058229,595.0212672,09/06/2020 12:52,999,2
REF_FOOTAGE,ref_fu2021_4,FU2021,02:26,1827,BURROW,429.0027271,533.0198652,09/06/2020 12:53,999,3
REF_FOOTAGE,ref_fu2021_4,FU2021,03:12,2411,BURROW,541.003439,467.0183728,09/06/2020 12:55,999,4
REF_FOOTAGE,ref_fu2021_4,FU2021,04:01,3015,BURROW,655.0041637,509.0193225,09/06/2020 12:55,999,5
REF_FOOTAGE,ref_fu2021_4,FU2021,07:06,5333,BURROW,472.0030004,613.0216742,09/06/2020 12:56,999,8
REF_FOOTAGE,ref_fu2021_4,FU2021,07:39,5742,BURROW,595.0037823,581.0209506,09/06/2020 12:56,999,8
