survey,station,counter_ID,time,still_n,feature,x,y,annotation_time,VideoOperatorID,minute
REF_FOOTAGE,ref_fu22_3,FU22,00:03,49,BURROW,627,572.5,17/06/2020 12:40,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:05,65,BURROW,1163,569.5,17/06/2020 12:40,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:08,108,BURROW,248,536.5,17/06/2020 12:41,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:11,143,BURROW,460,507.5,17/06/2020 12:41,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:18,227,BURROW,302,565.5,17/06/2020 12:41,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:19,244,BURROW,310,552.5,17/06/2020 12:42,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:23,295,BURROW,1053,589.5,17/06/2020 12:42,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:28,363,BURROW,503,507.5,17/06/2020 12:43,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:37,471,BURROW,475,527.5,17/06/2020 12:43,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:48,605,BURROW,113,535.5,17/06/2020 12:44,999,1
REF_FOOTAGE,ref_fu22_3,FU22,00:50,629,BURROW,1042,599.5,17/06/2020 12:44,999,1
REF_FOOTAGE,ref_fu22_3,FU22,01:25,1074,BURROW,781,593.5,17/06/2020 12:40,999,2
REF_FOOTAGE,ref_fu22_3,FU22,01:31,1139,BURROW,969,579.5,17/06/2020 12:39,999,2
REF_FOOTAGE,ref_fu22_3,FU22,01:37,1218,BURROW,731,579.5,17/06/2020 12:39,999,2
REF_FOOTAGE,ref_fu22_3,FU22,01:40,1259,BURROW,365,623.5,17/06/2020 12:38,999,2
REF_FOOTAGE,ref_fu22_3,FU22,01:43,1292,BURROW,634,617.5,17/06/2020 12:38,999,2
REF_FOOTAGE,ref_fu22_3,FU22,01:44,1303,BURROW,509,548.5,17/06/2020 12:38,999,2
REF_FOOTAGE,ref_fu22_3,FU22,01:49,1369,BURROW,521,634.5,17/06/2020 12:37,999,2
REF_FOOTAGE,ref_fu22_3,FU22,01:56,1458,BURROW,71,549.5,17/06/2020 12:37,999,2
REF_FOOTAGE,ref_fu22_3,FU22,01:57,1465,BURROW,462,456.5,17/06/2020 12:37,999,2
REF_FOOTAGE,ref_fu22_3,FU22,02:00,1507,BURROW,414,500.5,17/06/2020 12:37,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:02,1536,BURROW,765,580.5,17/06/2020 12:36,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:07,1595,BURROW,615,554.5,17/06/2020 12:36,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:16,1703,BURROW,306,504.5,17/06/2020 12:36,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:19,1745,BURROW,942,608.5,17/06/2020 12:35,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:20,1761,BURROW,709,580.5,17/06/2020 12:35,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:22,1777,BURROW,1108,654.5,17/06/2020 12:35,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:22,1778,BURROW,426,541.5,17/06/2020 12:34,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:25,1819,BURROW,380,575.5,17/06/2020 12:34,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:25,1819,BURROW,923,526.5,17/06/2020 12:34,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:31,1891,BURROW,910,580.5,17/06/2020 12:34,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:34,1931,BURROW,627,616.5,17/06/2020 12:33,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:35,1939,BURROW,51,610.5,17/06/2020 12:33,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:40,2002,BURROW,482,401.5,17/06/2020 12:33,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:43,2038,BURROW,626,562.5,17/06/2020 12:32,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:43,2048,BURROW,623,584.5,17/06/2020 12:32,999,3
REF_FOOTAGE,ref_fu22_3,FU22,02:56,2212,BURROW,431,394.5,17/06/2020 12:31,999,3
REF_FOOTAGE,ref_fu22_3,FU22,03:00,2256,BURROW,1095,606.5,17/06/2020 12:30,999,4
REF_FOOTAGE,ref_fu22_3,FU22,03:00,2262,BURROW,240,536.5,17/06/2020 12:31,999,4
REF_FOOTAGE,ref_fu22_3,FU22,03:03,2298,BURROW,141,588.5,17/06/2020 12:30,999,4
REF_FOOTAGE,ref_fu22_3,FU22,03:08,2355,BURROW,500,654.5,17/06/2020 12:30,999,4
REF_FOOTAGE,ref_fu22_3,FU22,03:13,2414,BURROW,375,520.5,17/06/2020 12:30,999,4
REF_FOOTAGE,ref_fu22_3,FU22,03:19,2489,BURROW,1033,607.5,17/06/2020 12:29,999,4
REF_FOOTAGE,ref_fu22_3,FU22,03:38,2731,BURROW,304,625.5,17/06/2020 12:29,999,4
REF_FOOTAGE,ref_fu22_3,FU22,03:43,2794,BURROW,492,611.5,17/06/2020 12:29,999,4
REF_FOOTAGE,ref_fu22_3,FU22,04:04,3062,BURROW,384,528.5,17/06/2020 12:27,999,5
REF_FOOTAGE,ref_fu22_3,FU22,04:06,3077,BURROW,609,595.5,17/06/2020 12:28,999,5
REF_FOOTAGE,ref_fu22_3,FU22,04:08,3101,BURROW,629,595.5,17/06/2020 12:26,999,5
REF_FOOTAGE,ref_fu22_3,FU22,04:09,3117,BURROW,851,597.5,17/06/2020 12:27,999,5
REF_FOOTAGE,ref_fu22_3,FU22,04:13,3168,BURROW,827,664.5,17/06/2020 12:25,999,5
REF_FOOTAGE,ref_fu22_3,FU22,04:16,3208,BURROW,566,509.5,17/06/2020 12:25,999,5
REF_FOOTAGE,ref_fu22_3,FU22,04:17,3221,BURROW,837,546.5,17/06/2020 12:24,999,5
REF_FOOTAGE,ref_fu22_3,FU22,04:23,3288,BURROW,888,567.5,17/06/2020 12:24,999,5
